dataset, numInstances, numAttributes, evalMethod, evalSupport, evalConfidence, numAttributesToSelect, attributeEntropy, classifier, support, confidence, errorRate, precision, recall, fMeasure
Glass, 214, 9, PAS, 0.1, 0.6, 1, NaN, NB, , , 0.6121495327102804, 0.32040735468657516, 0.3878504672897196, 0.3416469889004199
Glass, 214, 9, PAS, 0.1, 0.8, 1, NaN, NB, , , 0.6121495327102804, 0.32040735468657516, 0.3878504672897196, 0.3416469889004199
Glass, 214, 9, PAS, 0.15, 0.2, 1, 1.0, NB, , , 0.7149532710280374, 0.2148769270158395, 0.2850467289719626, 0.23909305959596286
Glass, 214, 9, PAS, 0.15, 0.3, 1, 1.0, NB, , , 0.7149532710280374, 0.2148769270158395, 0.2850467289719626, 0.23909305959596286
Glass, 214, 9, PAS, 0.15, 0.6, 1, 1.0, NB, , , 0.6401869158878505, 0.24734712185306953, 0.3598130841121495, 0.2837335495855644
Glass, 214, 9, PAS, 0.15, 0.8, 1, 1.0, NB, , , 0.6401869158878505, 0.24734712185306953, 0.3598130841121495, 0.2837335495855644
Glass, 214, 9, PAS, 0.03, 0.2, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.03, 0.3, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.03, 0.6, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.03, 0.8, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.05, 0.2, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
Glass, 214, 9, PAS, 0.05, 0.3, 2, 2.0, NB, , , 0.5560747663551402, 0.3937864601977934, 0.4439252336448598, 0.3462489611072476
