dataset, numInstances, numAttributes, classifier, minOcc, minOccPC, addDefaultRule, errorRate, precision, recall, fMeasure, weightedAreaUnderROC, numGeneratedRules, numGeneratedRulesPC, correctPC, coverPC, expectedDimensionality, expectedDimensionalityPC, expectedErrorsPC
tic-tac-toe, 958, 9, ODRI_T, 1, 0.0010438413361169101, false, 0.09394572025052192, 0.9055782124187556, 0.906054279749478, 0.9057082499662089, 0.8927499133915854, 120, 0.12526096033402923, 1.0, 1.0, 2.7640918580375784, 0.30712131755973093, 0.0
tic-tac-toe, 958, 9, ODRI_T, 1, 0.0010438413361169101, true, 0.09394572025052192, 0.9055782124187556, 0.906054279749478, 0.9057082499662089, 0.8927499133915854, 120, 0.12526096033402923, 1.0, 1.0, 2.7640918580375784, 0.30712131755973093, 0.0
tic-tac-toe, 958, 9, ODRI_T, 2, 0.0020876826722338203, false, 0.09081419624217119, 0.9088725608772779, 0.9088050314465409, 0.908837716187017, 0.8980158028380124, 101, 0.10542797494780794, 0.9968684759916493, 0.9979123173277662, 2.801670146137787, 0.31129668290419854, 0.0010438413361169101
tic-tac-toe, 958, 9, ODRI_T, 2, 0.0020876826722338203, true, 0.0918580375782881, 0.9080459770114943, 0.9080459770114943, 0.9080459770114943, 0.8980702774441682, 102, 0.10647181628392484, 0.9979123173277662, 1.0, 2.7922755741127347, 0.31025284156808164, 0.0020876826722338203
tic-tac-toe, 958, 9, ODRI_T, 3, 0.003131524008350731, false, 0.09081419624217119, 0.9081792744787788, 0.9086134453781513, 0.9083074752562306, 0.8934312116913435, 96, 0.10020876826722339, 0.9906054279749478, 0.9989561586638831, 2.855949895615866, 0.31732776617954067, 0.008350730688935281
tic-tac-toe, 958, 9, ODRI_T, 3, 0.003131524008350731, true, 0.09498956158663883, 0.9046317836684814, 0.9050104384133612, 0.9047684752135285, 0.8926584933985142, 97, 0.10125260960334029, 0.9916492693110647, 1.0, 2.846555323590814, 0.31628392484342377, 0.008350730688935281
tic-tac-toe, 958, 9, ODRI_T, 4, 0.0041753653444676405, false, 0.0918580375782881, 0.9078002514770913, 0.9076600209863589, 0.9077258209130358, 0.89669275212076, 77, 0.08037578288100208, 0.9968684759916493, 0.9979123173277662, 2.779749478079332, 0.3088610531199258, 0.0010438413361169101
tic-tac-toe, 958, 9, ODRI_T, 4, 0.0041753653444676405, true, 0.09394572025052192, 0.9063496831715389, 0.906054279749478, 0.9061850003221438, 0.8977010277531853, 78, 0.081419624217119, 0.9989561586638831, 1.0, 2.7609603340292277, 0.306773370447692, 0.0010438413361169101
tic-tac-toe, 958, 9, ODRI_T, 5, 0.005219206680584551, false, 0.09916492693110647, 0.9003267623921436, 0.900523560209424, 0.9004155309716217, 0.8879000689038206, 69, 0.0720250521920668, 0.9895615866388309, 0.9989561586638831, 2.8100208768267225, 0.31222454186963583, 0.009394572025052192
tic-tac-toe, 958, 9, ODRI_T, 5, 0.005219206680584551, true, 0.10020876826722339, 0.8995370404047017, 0.8997912317327766, 0.89964713690097, 0.8879575811232148, 70, 0.07306889352818371, 0.9906054279749478, 1.0, 2.80062630480167, 0.3111807005335189, 0.009394572025052192
tic-tac-toe, 958, 9, ODRI_T, 6, 0.006263048016701462, false, 0.09394572025052192, 0.9057610893901191, 0.9054621848739496, 0.905594456982171, 0.8945695189812327, 67, 0.06993736951983298, 0.9822546972860126, 1.0, 2.9478079331941545, 0.3275342147993505, 0.017745302713987474
tic-tac-toe, 958, 9, ODRI_T, 6, 0.006263048016701462, true, 0.09498956158663883, 0.9053924325585684, 0.9050104384133612, 0.9051749707096978, 0.8969023057084569, 67, 0.06993736951983298, 0.9822546972860126, 1.0, 2.9478079331941545, 0.3275342147993505, 0.017745302713987474
tic-tac-toe, 958, 9, ODRI_T, 7, 0.007306889352818371, false, 0.08559498956158663, 0.9138420296856142, 0.9139559286463799, 0.91389461507834, 0.9021898014164075, 63, 0.06576200417536535, 0.9665970772442589, 0.9958246346555324, 2.998956158663883, 0.3332173509626537, 0.029227557411273485
tic-tac-toe, 958, 9, ODRI_T, 7, 0.007306889352818371, true, 0.08977035490605428, 0.9103641520556126, 0.9102296450939458, 0.9102926191327025, 0.9016032179837561, 64, 0.06680584551148225, 0.9707724425887265, 1.0, 2.961377870563674, 0.32904198561818604, 0.029227557411273485
tic-tac-toe, 958, 9, ODRI_T, 8, 0.008350730688935281, false, 0.08977035490605428, 0.9098236203049668, 0.910135841170324, 0.9099407698519344, 0.8982523783477073, 51, 0.05323590814196242, 0.9791231732776617, 0.9958246346555324, 2.914405010438413, 0.3238227789376015, 0.016701461377870562
tic-tac-toe, 958, 9, ODRI_T, 8, 0.008350730688935281, true, 0.08977035490605428, 0.9099170277053665, 0.9102296450939458, 0.910034436509336, 0.8987740097771276, 52, 0.054279749478079335, 0.9822546972860126, 1.0, 2.886221294363257, 0.32069125492925077, 0.017745302713987474
tic-tac-toe, 958, 9, ODRI_T, 9, 0.009394572025052192, false, 0.09603340292275574, 0.903320748213836, 0.9035639412997903, 0.903425120274257, 0.8904797511019826, 49, 0.0511482254697286, 0.9832985386221295, 1.0, 2.884133611691023, 0.32045929018789143, 0.016701461377870562
tic-tac-toe, 958, 9, ODRI_T, 9, 0.009394572025052192, true, 0.09707724425887265, 0.9026257721383961, 0.9029227557411273, 0.9027475541928122, 0.8910610493090574, 49, 0.0511482254697286, 0.9832985386221295, 1.0, 2.884133611691023, 0.32045929018789143, 0.016701461377870562
