dataset, numInstances, numAttributes, classifier, minOcc, minOccPC, addDefaultRule, errorRate, precision, recall, fMeasure, weightedAreaUnderROC, numGeneratedRules, numGeneratedRulesPC, correctPC, coverPC, expectedDimensionality, expectedDimensionalityPC, expectedErrorsPC
audiology, 226, 69, ODRI_T, 10, 0.04424778761061947, true, 0.4469026548672566, 0.45677161562230484, 0.5530973451327433, 0.4902425430275508, 0.7305812019903992, 19, 0.084070796460177, 0.6769911504424779, 1.0, 23.76991150442478, 0.34449147107862, 0.3230088495575221
audiology, 226, 69, ODRI_T, 11, 0.048672566371681415, false, 0.4469026548672566, 0.461190222695413, 0.5429864253393665, 0.493204241010197, 0.7285748210984846, 16, 0.07079646017699115, 0.6238938053097345, 0.9867256637168141, 27.41592920353982, 0.3973323072976786, 0.36283185840707965
audiology, 226, 69, ODRI_T, 11, 0.048672566371681415, true, 0.4690265486725664, 0.45151642188864527, 0.5309734513274337, 0.48247745468456066, 0.7238094605814595, 17, 0.0752212389380531, 0.6283185840707964, 1.0, 27.11061946902655, 0.39290752853661665, 0.37168141592920356
audiology, 226, 69, ODRI_T, 12, 0.05309734513274336, false, 0.4336283185840708, 0.4551821773485514, 0.5545454545454546, 0.49224245624703283, 0.7289867329065748, 15, 0.06637168141592921, 0.5796460176991151, 0.9601769911504425, 30.287610619469028, 0.4389508785430294, 0.3805309734513274
audiology, 226, 69, ODRI_T, 12, 0.05309734513274336, true, 0.45132743362831856, 0.4543808806047845, 0.5486725663716814, 0.4892716444973385, 0.7301990534052109, 16, 0.07079646017699115, 0.5929203539823009, 1.0, 29.371681415929203, 0.4256765422598435, 0.40707964601769914
audiology, 226, 69, ODRI_T, 13, 0.05752212389380531, false, 0.4424778761061947, 0.4470743349638453, 0.5370370370370371, 0.47453653647591515, 0.7165931368548039, 12, 0.05309734513274336, 0.5752212389380531, 0.9557522123893806, 30.18141592920354, 0.43741182506092086, 0.3805309734513274
audiology, 226, 69, ODRI_T, 13, 0.05752212389380531, true, 0.4823008849557522, 0.42886063550422154, 0.5176991150442478, 0.4564908261624511, 0.71053480955072, 13, 0.05752212389380531, 0.584070796460177, 1.0, 29.57079646017699, 0.42856226753879695, 0.415929203539823
audiology, 226, 69, ODRI_T, 14, 0.061946902654867256, false, 0.4469026548672566, 0.4440655818037038, 0.5302325581395348, 0.4766873437345403, 0.7185613489758389, 12, 0.05309734513274336, 0.5442477876106194, 0.9424778761061947, 36.13274336283186, 0.5236629472874182, 0.39823008849557523
audiology, 226, 69, ODRI_T, 14, 0.061946902654867256, true, 0.4823008849557522, 0.42961601624950907, 0.5176991150442478, 0.46101796963889013, 0.7154701053636076, 13, 0.05752212389380531, 0.5530973451327433, 1.0, 35.52212389380531, 0.5148133897652943, 0.4469026548672566
audiology, 226, 69, ODRI_T, 15, 0.06637168141592921, false, 0.4424778761061947, 0.4338969833372818, 0.5370370370370371, 0.4735832362349388, 0.7224416267804527, 12, 0.05309734513274336, 0.5929203539823009, 0.9646017699115044, 32.783185840707965, 0.4751186353725792, 0.37168141592920356
audiology, 226, 69, ODRI_T, 15, 0.06637168141592921, true, 0.48672566371681414, 0.41328177905248303, 0.5132743362831859, 0.4526185248647068, 0.713651793652219, 13, 0.05752212389380531, 0.6061946902654868, 1.0, 31.86725663716814, 0.46184429908939334, 0.3938053097345133
audiology, 226, 69, ODRI_T, 16, 0.07079646017699115, false, 0.4557522123893805, 0.4248066161948651, 0.5253456221198156, 0.45799610166647303, 0.7117644640029311, 11, 0.048672566371681415, 0.5707964601769911, 0.9469026548672567, 34.28761061946903, 0.496921893035783, 0.37610619469026546
audiology, 226, 69, ODRI_T, 16, 0.07079646017699115, true, 0.48672566371681414, 0.40709880090411066, 0.5132743362831859, 0.4449194186632131, 0.7101318826211032, 12, 0.05309734513274336, 0.5796460176991151, 1.0, 33.676991150442475, 0.4880723355136591, 0.42035398230088494
audiology, 226, 69, ODRI_T, 17, 0.0752212389380531, false, 0.4646017699115044, 0.4205495610472986, 0.5248868778280543, 0.4608651242182471, 0.7124277520203409, 11, 0.048672566371681415, 0.5663716814159292, 0.9513274336283186, 30.920353982300885, 0.4481210722072592, 0.38495575221238937
audiology, 226, 69, ODRI_T, 17, 0.0752212389380531, true, 0.48672566371681414, 0.41138802847000333, 0.5132743362831859, 0.45158558568406637, 0.7102161486254779, 12, 0.05309734513274336, 0.5796460176991151, 1.0, 30.004424778761063, 0.43484673592407336, 0.42035398230088494
audiology, 226, 69, ODRI_T, 18, 0.07964601769911504, false, 0.4690265486725664, 0.4181265600806871, 0.5069767441860465, 0.44729423893661957, 0.7004966330220098, 10, 0.04424778761061947, 0.5973451327433629, 0.9336283185840708, 29.424778761061948, 0.42644606900089777, 0.336283185840708
audiology, 226, 69, ODRI_T, 18, 0.07964601769911504, true, 0.5132743362831859, 0.40102731940470643, 0.48672566371681414, 0.4326392506048846, 0.6972235569138374, 11, 0.048672566371681415, 0.6238938053097345, 1.0, 27.5929203539823, 0.3998973964345261, 0.37610619469026546
audiology, 226, 69, ODRI_T, 19, 0.084070796460177, false, 0.5, 0.38201678166794456, 0.4744186046511628, 0.4122553655265817, 0.6816397334630737, 9, 0.03982300884955752, 0.5088495575221239, 0.9911504424778761, 34.92920353982301, 0.5062203411568552, 0.4823008849557522
audiology, 226, 69, ODRI_T, 19, 0.084070796460177, true, 0.5353982300884956, 0.37741952417031166, 0.4646017699115044, 0.4081943749062839, 0.686571194669242, 10, 0.04424778761061947, 0.5132743362831859, 1.0, 34.623893805309734, 0.5017955623957933, 0.48672566371681414
audiology, 226, 69, ODRI_T, 20, 0.08849557522123894, false, 0.4690265486725664, 0.4138616144262037, 0.49038461538461536, 0.4392467201004109, 0.6882652588254478, 8, 0.035398230088495575, 0.504424778761062, 0.9601769911504425, 35.389380530973455, 0.5128895729126588, 0.4557522123893805
audiology, 226, 69, ODRI_T, 20, 0.08849557522123894, true, 0.5176991150442478, 0.42378118939238707, 0.4823008849557522, 0.4401200265885063, 0.695312239248468, 9, 0.03982300884955752, 0.5132743362831859, 1.0, 34.7787610619469, 0.5040400153905348, 0.48672566371681414
audiology, 226, 69, ODRI_T, 21, 0.09292035398230089, false, 0.48672566371681414, 0.38005592123095183, 0.4883720930232558, 0.41236692958079435, 0.6877789647261652, 8, 0.035398230088495575, 0.504424778761062, 0.9601769911504425, 35.389380530973455, 0.5128895729126588, 0.4557522123893805
audiology, 226, 69, ODRI_T, 21, 0.09292035398230089, true, 0.5221238938053098, 0.3962476236696078, 0.4778761061946903, 0.4140461093681315, 0.6878000661507442, 9, 0.03982300884955752, 0.5132743362831859, 1.0, 34.7787610619469, 0.5040400153905348, 0.48672566371681414
audiology, 226, 69, ODRI_T, 22, 0.09734513274336283, false, 0.48672566371681414, 0.379887519023033, 0.48598130841121495, 0.40752914642728794, 0.6848597789862843, 8, 0.035398230088495575, 0.5309734513274337, 0.9424778761061947, 33.584070796460175, 0.48672566371681414, 0.41150442477876104
audiology, 226, 69, ODRI_T, 22, 0.09734513274336283, true, 0.5265486725663717, 0.3613475098104814, 0.47345132743362833, 0.3994081356461493, 0.6866871434243556, 9, 0.03982300884955752, 0.5442477876106194, 1.0, 32.66814159292036, 0.47345132743362833, 0.4557522123893805
audiology, 226, 69, ODRI_T, 23, 0.10176991150442478, false, 0.4690265486725664, 0.41274327538270866, 0.5046728971962616, 0.42742723745329086, 0.6979355457322213, 7, 0.030973451327433628, 0.49557522123893805, 0.9690265486725663, 35.991150442477874, 0.5216108759779402, 0.47345132743362833
audiology, 226, 69, ODRI_T, 23, 0.10176991150442478, true, 0.5088495575221239, 0.3997260851243152, 0.4911504424778761, 0.41491769618235536, 0.6981302742421558, 8, 0.035398230088495575, 0.5132743362831859, 1.0, 34.769911504424776, 0.5039117609336924, 0.48672566371681414
audiology, 226, 69, ODRI_T, 24, 0.10619469026548672, false, 0.42920353982300885, 0.4355500377239508, 0.5314009661835749, 0.44791283996238257, 0.7050740138196697, 7, 0.030973451327433628, 0.49557522123893805, 0.9823008849557522, 35.991150442477874, 0.5216108759779402, 0.48672566371681414
audiology, 226, 69, ODRI_T, 24, 0.10619469026548672, true, 0.48672566371681414, 0.41932896212817167, 0.5132743362831859, 0.43310129814231396, 0.7089133943755542, 8, 0.035398230088495575, 0.504424778761062, 1.0, 35.38053097345133, 0.5127613184558164, 0.49557522123893805
audiology, 226, 69, ODRI_T, 25, 0.11061946902654868, false, 0.42920353982300885, 0.42027982360429167, 0.5336538461538461, 0.44906769427269505, 0.7086225859239654, 7, 0.030973451327433628, 0.49557522123893805, 0.9911504424778761, 35.7787610619469, 0.5185327690137232, 0.49557522123893805
audiology, 226, 69, ODRI_T, 25, 0.11061946902654868, true, 0.48672566371681414, 0.40028878836050485, 0.5132743362831859, 0.4297905630784481, 0.7081924239647621, 8, 0.035398230088495575, 0.504424778761062, 1.0, 35.16814159292036, 0.5096832114915993, 0.49557522123893805
audiology, 226, 69, ODRI_T, 26, 0.11504424778761062, false, 0.4247787610619469, 0.46299786108695623, 0.5471698113207547, 0.47340586252637373, 0.7220092493331858, 6, 0.02654867256637168, 0.4646017699115044, 0.8938053097345132, 37.9070796460177, 0.5493779658843145, 0.42920353982300885
audiology, 226, 69, ODRI_T, 26, 0.11504424778761062, true, 0.47345132743362833, 0.44199137915688436, 0.5265486725663717, 0.45363653774581053, 0.7196018311109302, 7, 0.030973451327433628, 0.4911504424778761, 1.0, 36.075221238938056, 0.5228292933179428, 0.5088495575221239
audiology, 226, 69, ODRI_T, 27, 0.11946902654867257, false, 0.4247787610619469, 0.4275189687525495, 0.5339805825242718, 0.45961586814933775, 0.713202263479733, 6, 0.02654867256637168, 0.5132743362831859, 0.9203539823008849, 34.597345132743364, 0.5014107990252661, 0.40707964601769914
audiology, 226, 69, ODRI_T, 27, 0.11946902654867257, true, 0.4823008849557522, 0.4043969652187059, 0.5176991150442478, 0.4385380136838116, 0.7141837947436198, 7, 0.030973451327433628, 0.5442477876106194, 1.0, 32.46017699115044, 0.47043734769783246, 0.4557522123893805
audiology, 226, 69, ODRI_T, 28, 0.12389380530973451, false, 0.42920353982300885, 0.41536764197696496, 0.5336538461538461, 0.44702006741480427, 0.7109497437507498, 6, 0.02654867256637168, 0.5132743362831859, 0.9203539823008849, 34.597345132743364, 0.5014107990252661, 0.40707964601769914
audiology, 226, 69, ODRI_T, 28, 0.12389380530973451, true, 0.4778761061946903, 0.39754560850737175, 0.5221238938053098, 0.4299842136418305, 0.7127790754086344, 7, 0.030973451327433628, 0.5442477876106194, 1.0, 32.46017699115044, 0.47043734769783246, 0.4557522123893805
audiology, 226, 69, ODRI_T, 29, 0.12831858407079647, false, 0.3938053097345133, 0.4507336990061148, 0.5679611650485437, 0.48104275398949436, 0.7333327218822319, 5, 0.022123893805309734, 0.5575221238938053, 0.8761061946902655, 31.849557522123895, 0.4615877901757086, 0.3185840707964602
audiology, 226, 69, ODRI_T, 29, 0.12831858407079647, true, 0.45132743362831856, 0.42105435775399336, 0.5486725663716814, 0.4562248036932499, 0.7298945334812408, 6, 0.02654867256637168, 0.5973451327433629, 1.0, 29.101769911504423, 0.4217647813261511, 0.4026548672566372
audiology, 226, 69, ODRI_T, 30, 0.13274336283185842, false, 0.37610619469026546, 0.46048171030700613, 0.5812807881773399, 0.4927970712660807, 0.7451216639586513, 5, 0.022123893805309734, 0.5575221238938053, 0.8761061946902655, 31.849557522123895, 0.4615877901757086, 0.3185840707964602
audiology, 226, 69, ODRI_T, 30, 0.13274336283185842, true, 0.4424778761061947, 0.42747000873863245, 0.5575221238938053, 0.46255666135847073, 0.7364983976804076, 6, 0.02654867256637168, 0.5973451327433629, 1.0, 29.101769911504423, 0.4217647813261511, 0.4026548672566372
audiology, 226, 69, ODRI_T, 31, 0.13716814159292035, false, 0.3584070796460177, 0.4970438273213251, 0.592964824120603, 0.496084059004175, 0.751649985691431, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 31, 0.13716814159292035, true, 0.43805309734513276, 0.4509368214024057, 0.5619469026548672, 0.45672888381341076, 0.7398454657663445, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 32, 0.1415929203539823, false, 0.36283185840707965, 0.44585171037733595, 0.5858585858585859, 0.4787521012080035, 0.7463178795414801, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 32, 0.1415929203539823, true, 0.4469026548672566, 0.4034136982193348, 0.5530973451327433, 0.4388110372458543, 0.7339687209408106, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 33, 0.14601769911504425, false, 0.36283185840707965, 0.44585171037733595, 0.5858585858585859, 0.4787521012080035, 0.7463178795414801, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 33, 0.14601769911504425, true, 0.4469026548672566, 0.4034136982193348, 0.5530973451327433, 0.4388110372458543, 0.7339687209408106, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 34, 0.1504424778761062, false, 0.36283185840707965, 0.44585171037733595, 0.5858585858585859, 0.4787521012080035, 0.7463178795414801, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 34, 0.1504424778761062, true, 0.4469026548672566, 0.4034136982193348, 0.5530973451327433, 0.4388110372458543, 0.7339687209408106, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 35, 0.15486725663716813, false, 0.36283185840707965, 0.44585171037733595, 0.5858585858585859, 0.4787521012080035, 0.7463178795414801, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 35, 0.15486725663716813, true, 0.4469026548672566, 0.4034136982193348, 0.5530973451327433, 0.4388110372458543, 0.7339687209408106, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 36, 0.1592920353982301, false, 0.3672566371681416, 0.4425904516506662, 0.5829145728643216, 0.47537623304106175, 0.7444025562238136, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 36, 0.1592920353982301, true, 0.45132743362831856, 0.4015140112617223, 0.5486725663716814, 0.436282612279519, 0.7311597321767657, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 37, 0.16371681415929204, false, 0.3805309734513274, 0.43587493844487163, 0.5678391959798995, 0.46569874506728587, 0.7344256503239684, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 37, 0.16371681415929204, true, 0.4646017699115044, 0.3956007938813988, 0.5353982300884956, 0.4277612843734066, 0.7223747575127427, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 38, 0.168141592920354, false, 0.37610619469026546, 0.43016973406583797, 0.5707070707070707, 0.4663695611516149, 0.7351318227570197, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 38, 0.168141592920354, true, 0.4690265486725664, 0.38802481126122085, 0.5309734513274337, 0.42498697106619876, 0.7196545129450439, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 39, 0.17256637168141592, false, 0.38495575221238937, 0.4154571428571428, 0.565, 0.45668553459119493, 0.728900230237557, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 39, 0.17256637168141592, true, 0.47345132743362833, 0.37813752386411903, 0.5265486725663717, 0.42081231128482893, 0.7152414913620939, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 40, 0.17699115044247787, false, 0.43805309734513276, 0.3798811378624413, 0.5217391304347826, 0.41931374618199857, 0.701684329144045, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 40, 0.17699115044247787, true, 0.49557522123893805, 0.37264642589634955, 0.504424778761062, 0.40588098487195984, 0.6985571743899898, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 41, 0.18141592920353983, false, 0.45132743362831856, 0.4048968568800335, 0.5119617224880383, 0.43061041645725073, 0.6974843689936556, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 41, 0.18141592920353983, true, 0.5, 0.38815589824731583, 0.5, 0.4173127105713972, 0.6992557398450329, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 42, 0.18584070796460178, false, 0.4690265486725664, 0.3993394313195473, 0.5023474178403756, 0.4208454786680677, 0.6926026847402704, 4, 0.017699115044247787, 0.5265486725663717, 0.8761061946902655, 33.84513274336283, 0.49050917019366425, 0.3495575221238938
audiology, 226, 69, ODRI_T, 42, 0.18584070796460178, true, 0.504424778761062, 0.3922082788664917, 0.49557522123893805, 0.41233098332122836, 0.6947334990452619, 5, 0.022123893805309734, 0.5663716814159292, 1.0, 31.097345132743364, 0.4506861613441067, 0.4336283185840708
audiology, 226, 69, ODRI_T, 43, 0.1902654867256637, false, 0.4823008849557522, 0.39598851121350975, 0.49537037037037035, 0.4148390782305114, 0.690017522543034, 4, 0.017699115044247787, 0.5265486725663717, 0.9070796460176991, 33.84513274336283, 0.49050917019366425, 0.3805309734513274
audiology, 226, 69, ODRI_T, 43, 0.1902654867256637, true, 0.5132743362831859, 0.37619278651867105, 0.48672566371681414, 0.40270494277618607, 0.689265112634784, 5, 0.022123893805309734, 0.5575221238938053, 1.0, 31.707964601769913, 0.4595357188662306, 0.4424778761061947
audiology, 226, 69, ODRI_T, 44, 0.19469026548672566, false, 0.5, 0.3871526349467526, 0.4863636363636364, 0.4047700378389391, 0.6843322824534454, 4, 0.017699115044247787, 0.504424778761062, 0.9513274336283186, 35.349557522123895, 0.512312427856868, 0.4469026548672566
audiology, 226, 69, ODRI_T, 44, 0.19469026548672566, true, 0.5221238938053098, 0.3792818466165681, 0.4778761061946903, 0.39744378555754517, 0.6838513796283842, 5, 0.022123893805309734, 0.5221238938053098, 1.0, 34.1283185840708, 0.4946133128126203, 0.4778761061946903
audiology, 226, 69, ODRI_T, 45, 0.19911504424778761, false, 0.5176991150442478, 0.3686399020906063, 0.4507042253521127, 0.3705567669681245, 0.652670321265812, 4, 0.017699115044247787, 0.504424778761062, 0.9513274336283186, 35.349557522123895, 0.512312427856868, 0.4469026548672566
audiology, 226, 69, ODRI_T, 45, 0.19911504424778761, true, 0.5619469026548672, 0.3645270781332728, 0.43805309734513276, 0.36452417854895613, 0.6530016270337539, 5, 0.022123893805309734, 0.5221238938053098, 1.0, 34.1283185840708, 0.4946133128126203, 0.4778761061946903
audiology, 226, 69, ODRI_T, 46, 0.20353982300884957, false, 0.5132743362831859, 0.3361322235715767, 0.4528301886792453, 0.3551228302441895, 0.6490371080824703, 4, 0.017699115044247787, 0.504424778761062, 0.9513274336283186, 35.349557522123895, 0.512312427856868, 0.4469026548672566
audiology, 226, 69, ODRI_T, 46, 0.20353982300884957, true, 0.5619469026548672, 0.33287700921076396, 0.43805309734513276, 0.34856074520459224, 0.650798246262945, 5, 0.022123893805309734, 0.5221238938053098, 1.0, 34.1283185840708, 0.4946133128126203, 0.4778761061946903
audiology, 226, 69, ODRI_T, 47, 0.2079646017699115, false, 0.49557522123893805, 0.3352534908162755, 0.4716981132075472, 0.3661831557336983, 0.660400932761086, 4, 0.017699115044247787, 0.504424778761062, 0.9513274336283186, 35.349557522123895, 0.512312427856868, 0.4469026548672566
audiology, 226, 69, ODRI_T, 47, 0.2079646017699115, true, 0.5442477876106194, 0.33188214152510764, 0.4557522123893805, 0.359434426402192, 0.6618846102015129, 5, 0.022123893805309734, 0.5221238938053098, 1.0, 34.1283185840708, 0.4946133128126203, 0.4778761061946903
audiology, 226, 69, ODRI_T, 48, 0.21238938053097345, false, 0.48672566371681414, 0.33630984086401156, 0.47619047619047616, 0.3635714033740506, 0.660086173105826, 4, 0.017699115044247787, 0.504424778761062, 0.9911504424778761, 35.349557522123895, 0.512312427856868, 0.48672566371681414
audiology, 226, 69, ODRI_T, 48, 0.21238938053097345, true, 0.5442477876106194, 0.33382681931833136, 0.4557522123893805, 0.3580661828269753, 0.6615592780801993, 5, 0.022123893805309734, 0.5088495575221239, 1.0, 35.04424778761062, 0.5078876490958061, 0.4911504424778761
audiology, 226, 69, ODRI_T, 49, 0.2168141592920354, false, 0.45132743362831856, 0.3253001831991407, 0.4975369458128079, 0.3738359731819049, 0.6754662127006597, 4, 0.017699115044247787, 0.504424778761062, 0.9911504424778761, 35.349557522123895, 0.512312427856868, 0.48672566371681414
