dataset, numInstances, numAttributes, classifier, minOcc, minOccPC, addDefaultRule, errorRate, precision, recall, fMeasure, weightedAreaUnderROC, numGeneratedRules, numGeneratedRulesPC, correctPC, coverPC, expectedDimensionality, expectedDimensionalityPC, expectedErrorsPC
anneal, 898, 38, ODRI_T, 1, 0.0011135857461024498, false, 0.008908685968819599, 0.9911846802979819, 0.9910913140311804, 0.9910848404041498, 0.9899897120166353, 37, 0.04120267260579064, 1.0, 1.0, 1.0501113585746102, 0.027634509436173953, 0.0
anneal, 898, 38, ODRI_T, 1, 0.0011135857461024498, true, 0.008908685968819599, 0.9911846802979819, 0.9910913140311804, 0.9910848404041498, 0.9899897120166353, 37, 0.04120267260579064, 1.0, 1.0, 1.0501113585746102, 0.027634509436173953, 0.0
anneal, 898, 38, ODRI_T, 2, 0.0022271714922048997, false, 0.01002227171492205, 0.9903234493500443, 0.9899777282850779, 0.9899836973228557, 0.9876532634185045, 34, 0.0378619153674833, 0.9988864142538976, 0.9988864142538976, 1.0957683741648108, 0.028836009846442388, 0.0
anneal, 898, 38, ODRI_T, 2, 0.0022271714922048997, true, 0.01002227171492205, 0.9903234493500443, 0.9899777282850779, 0.9899836973228557, 0.9876532634185045, 35, 0.03897550111358575, 1.0, 1.0, 1.0534521158129175, 0.027722424100339937, 0.0
anneal, 898, 38, ODRI_T, 3, 0.0033407572383073497, false, 0.008908685968819599, 0.9913388558982381, 0.9910813823857302, 0.9911305794152996, 0.9910787749712047, 32, 0.035634743875278395, 0.9977728285077951, 0.9977728285077951, 1.1547884187082404, 0.03038916891337475, 0.0
anneal, 898, 38, ODRI_T, 3, 0.0033407572383073497, true, 0.008908685968819599, 0.9913459019036774, 0.9910913140311804, 0.9911397739816005, 0.9916363939120058, 33, 0.036748329621380846, 1.0, 1.0, 1.0701559020044544, 0.028161997421169854, 0.0
anneal, 898, 38, ODRI_T, 4, 0.004454342984409799, false, 0.014476614699331848, 0.9863094441795145, 0.9854586129753915, 0.9857279864764492, 0.9848996587411929, 29, 0.03229398663697105, 0.9977728285077951, 0.9988864142538976, 1.2494432071269488, 0.0328800843980776, 0.0011135857461024498
anneal, 898, 38, ODRI_T, 4, 0.004454342984409799, true, 0.015590200445434299, 0.9853397400306898, 0.9844097995545658, 0.9846866866552472, 0.9862990031249026, 30, 0.0334075723830735, 0.9988864142538976, 1.0, 1.2071269487750558, 0.03176649865197515, 0.0011135857461024498
anneal, 898, 38, ODRI_T, 5, 0.005567928730512249, false, 0.0200445434298441, 0.9804102873019965, 0.9798882681564246, 0.9798508874010732, 0.9805134656570348, 28, 0.031180400890868598, 0.9944320712694877, 0.9966592427616926, 1.3741648106904232, 0.03616223186027429, 0.0022271714922048997
anneal, 898, 38, ODRI_T, 5, 0.005567928730512249, true, 0.0200445434298441, 0.9804661917116856, 0.9799554565701559, 0.9799186963731947, 0.9820852078434177, 29, 0.03229398663697105, 0.9977728285077951, 1.0, 1.247216035634744, 0.032821474621966946, 0.0022271714922048997
