dataset, numInstances, numAttributes, classifier, minOcc, minOccPC, addDefaultRule, errorRate, precision, recall, fMeasure, weightedAreaUnderROC, numGeneratedRules, numGeneratedRulesPC, correctPC, coverPC, expectedDimensionality, expectedDimensionalityPC, expectedErrorsPC
arrhythmia, 452, 279, ODRI_T, 10, 0.022123893805309734, false, 0.2853982300884956, 0.6692629472701299, 0.7146017699115044, 0.6805778666864304, 0.7629618607777757, 34, 0.0752212389380531, 0.7787610619469026, 0.9977876106194691, 69.15929203539822, 0.24788276715196497, 0.21902654867256638
arrhythmia, 452, 279, ODRI_T, 10, 0.022123893805309734, true, 0.2853982300884956, 0.6692629472701299, 0.7146017699115044, 0.6805778666864304, 0.7629618607777757, 35, 0.07743362831858407, 0.7809734513274337, 1.0, 68.54203539823008, 0.245670377771434, 0.21902654867256638
arrhythmia, 452, 279, ODRI_T, 11, 0.024336283185840708, false, 0.2809734513274336, 0.6540401408962057, 0.7152466367713004, 0.6811749904237921, 0.7670761580556962, 33, 0.07300884955752213, 0.7986725663716814, 0.9977876106194691, 75.59734513274336, 0.27095822628223426, 0.19911504424778761
arrhythmia, 452, 279, ODRI_T, 11, 0.024336283185840708, true, 0.28982300884955753, 0.6518102494778023, 0.7101769911504425, 0.6772336876665459, 0.7694147302940023, 34, 0.0752212389380531, 0.8008849557522124, 1.0, 74.98008849557522, 0.2687458369017033, 0.19911504424778761
arrhythmia, 452, 279, ODRI_T, 12, 0.02654867256637168, false, 0.28982300884955753, 0.6650221343509475, 0.7069351230425056, 0.6770343479417499, 0.7595398586256706, 29, 0.06415929203539823, 0.7853982300884956, 0.9800884955752213, 80.45353982300885, 0.2883639420179529, 0.19469026548672566
arrhythmia, 452, 279, ODRI_T, 12, 0.02654867256637168, true, 0.29646017699115046, 0.6611423535600716, 0.7035398230088495, 0.6727484030553177, 0.7608317053252608, 30, 0.06637168141592921, 0.7920353982300885, 1.0, 78.60176991150442, 0.2817267738763599, 0.2079646017699115
arrhythmia, 452, 279, ODRI_T, 13, 0.028761061946902654, false, 0.2831858407079646, 0.6410930479574379, 0.7136465324384788, 0.6734113221708623, 0.7671685385001157, 29, 0.06415929203539823, 0.7964601769911505, 0.9867256637168141, 78.97566371681415, 0.2830668950423446, 0.1902654867256637
arrhythmia, 452, 279, ODRI_T, 13, 0.028761061946902654, true, 0.28982300884955753, 0.654301827531945, 0.7101769911504425, 0.6732510287650062, 0.7681752099725644, 30, 0.06637168141592921, 0.7986725663716814, 1.0, 78.35840707964601, 0.2808545056618137, 0.2013274336283186
arrhythmia, 452, 279, ODRI_T, 14, 0.030973451327433628, false, 0.2942477876106195, 0.6405872687712589, 0.7024608501118568, 0.6670716246924127, 0.758900810386657, 26, 0.05752212389380531, 0.7743362831858407, 0.9889380530973452, 79.51106194690266, 0.2849858851143464, 0.21460176991150443
arrhythmia, 452, 279, ODRI_T, 14, 0.030973451327433628, true, 0.3030973451327434, 0.63758376561398, 0.6969026548672567, 0.6629939527822547, 0.757569569817947, 27, 0.059734513274336286, 0.7787610619469026, 1.0, 78.27654867256638, 0.2805611063532845, 0.22123893805309736
arrhythmia, 452, 279, ODRI_T, 15, 0.033185840707964605, false, 0.3053097345132743, 0.6229973652938712, 0.6919642857142857, 0.6533542901022218, 0.7443446007345355, 24, 0.05309734513274336, 0.7942477876106194, 0.9756637168141593, 75.11504424778761, 0.2692295492752244, 0.18141592920353983
arrhythmia, 452, 279, ODRI_T, 15, 0.033185840707964605, true, 0.31194690265486724, 0.6201999683890864, 0.6880530973451328, 0.6500346592289648, 0.7438632343065771, 25, 0.05530973451327434, 0.8008849557522124, 1.0, 73.26327433628319, 0.2625923811336315, 0.19911504424778761
arrhythmia, 452, 279, ODRI_T, 16, 0.035398230088495575, false, 0.29646017699115046, 0.6231706205652924, 0.6954545454545454, 0.6496103170254018, 0.7309009975002229, 22, 0.048672566371681415, 0.7676991150442478, 0.9911504424778761, 83.25442477876106, 0.2984029561962762, 0.2234513274336283
arrhythmia, 452, 279, ODRI_T, 16, 0.035398230088495575, true, 0.3163716814159292, 0.6098990190750369, 0.6836283185840708, 0.6372599016746577, 0.7259108172329259, 23, 0.05088495575221239, 0.7699115044247787, 1.0, 82.63716814159292, 0.29619056681574524, 0.23008849557522124
arrhythmia, 452, 279, ODRI_T, 17, 0.03761061946902655, false, 0.32079646017699115, 0.6172935586445494, 0.6763392857142857, 0.6401832656653704, 0.7326995727946712, 20, 0.04424778761061947, 0.7522123893805309, 0.9823008849557522, 80.15486725663717, 0.28729343102737337, 0.23008849557522124
arrhythmia, 452, 279, ODRI_T, 17, 0.03761061946902655, true, 0.3274336283185841, 0.6107997130851051, 0.672566371681416, 0.6356775192976747, 0.7326088235496734, 21, 0.046460176991150445, 0.7588495575221239, 1.0, 78.30309734513274, 0.28065626288578044, 0.2411504424778761
arrhythmia, 452, 279, ODRI_T, 18, 0.03982300884955752, false, 0.336283185840708, 0.582119688095621, 0.6607142857142857, 0.6159756836475304, 0.7175682736014836, 20, 0.04424778761061947, 0.7522123893805309, 0.9867256637168141, 81.2433628318584, 0.29119484885970753, 0.2345132743362832
arrhythmia, 452, 279, ODRI_T, 18, 0.03982300884955752, true, 0.34292035398230086, 0.5787510812429304, 0.6570796460176991, 0.6126284459240574, 0.7168436184546708, 21, 0.046460176991150445, 0.7566371681415929, 1.0, 80.00884955752213, 0.28677007009864564, 0.24336283185840707
arrhythmia, 452, 279, ODRI_T, 19, 0.0420353982300885, false, 0.2831858407079646, 0.6381240236266538, 0.7090909090909091, 0.6626775568906582, 0.7480565340539909, 19, 0.0420353982300885, 0.7632743362831859, 0.9911504424778761, 87.78318584070796, 0.314635074697878, 0.22787610619469026
arrhythmia, 452, 279, ODRI_T, 19, 0.0420353982300885, true, 0.3030973451327434, 0.6276088705313229, 0.6969026548672567, 0.6500947396892738, 0.7424155019109725, 20, 0.04424778761061947, 0.7676991150442478, 1.0, 86.54867256637168, 0.31021029593681604, 0.2323008849557522
arrhythmia, 452, 279, ODRI_T, 20, 0.04424778761061947, false, 0.3008849557522124, 0.6140355144567413, 0.6964285714285714, 0.6440496075242441, 0.732255772665186, 18, 0.03982300884955752, 0.7389380530973452, 0.9889380530973452, 85.33407079646018, 0.3058568845751261, 0.25
arrhythmia, 452, 279, ODRI_T, 20, 0.04424778761061947, true, 0.3030973451327434, 0.6375507051945104, 0.6969026548672567, 0.6468571550156116, 0.7347380753765351, 19, 0.0420353982300885, 0.745575221238938, 1.0, 83.48230088495575, 0.2992197164335331, 0.25442477876106195
arrhythmia, 452, 279, ODRI_T, 21, 0.046460176991150445, false, 0.3075221238938053, 0.6057902077522023, 0.6855203619909502, 0.6347521156054542, 0.7328725572126324, 17, 0.03761061946902655, 0.7389380530973452, 0.9977876106194691, 85.83185840707965, 0.3076410695594253, 0.2588495575221239
arrhythmia, 452, 279, ODRI_T, 21, 0.046460176991150445, true, 0.32079646017699115, 0.6041674378340669, 0.6792035398230089, 0.6308932484844728, 0.7357665840951786, 18, 0.03982300884955752, 0.7411504424778761, 1.0, 85.21460176991151, 0.3054286801788943, 0.2588495575221239
arrhythmia, 452, 279, ODRI_T, 22, 0.048672566371681415, false, 0.3141592920353982, 0.5972578953185897, 0.6787330316742082, 0.6291454612242069, 0.7240906649483659, 16, 0.035398230088495575, 0.7367256637168141, 0.9601769911504425, 76.0575221238938, 0.27260760617883084, 0.2234513274336283
arrhythmia, 452, 279, ODRI_T, 22, 0.048672566371681415, true, 0.334070796460177, 0.59038789366919, 0.665929203539823, 0.6205431769523819, 0.7234869749661199, 17, 0.03761061946902655, 0.754424778761062, 1.0, 71.11946902654867, 0.254908491134583, 0.24557522123893805
arrhythmia, 452, 279, ODRI_T, 23, 0.05088495575221239, false, 0.29646017699115046, 0.6085994019736722, 0.6933638443935927, 0.637948017889243, 0.7255639976494567, 16, 0.035398230088495575, 0.7212389380530974, 0.9911504424778761, 91.29203539823008, 0.3272115964094268, 0.26991150442477874
arrhythmia, 452, 279, ODRI_T, 23, 0.05088495575221239, true, 0.31194690265486724, 0.6134920627891178, 0.6880530973451328, 0.6381097229923106, 0.7336596145027289, 17, 0.03761061946902655, 0.7256637168141593, 1.0, 90.0575221238938, 0.32278681764836487, 0.2743362831858407
arrhythmia, 452, 279, ODRI_T, 24, 0.05309734513274336, false, 0.3163716814159292, 0.5924685544617978, 0.6779279279279279, 0.6273987975309016, 0.7300658577134129, 15, 0.033185840707964605, 0.7190265486725663, 0.9535398230088495, 80.76991150442478, 0.28949789069686305, 0.2345132743362832
arrhythmia, 452, 279, ODRI_T, 24, 0.05309734513274336, true, 0.3274336283185841, 0.589001383671122, 0.672566371681416, 0.6231521467662163, 0.7306068219012966, 16, 0.035398230088495575, 0.7367256637168141, 1.0, 75.83185840707965, 0.27179877565261523, 0.26327433628318586
arrhythmia, 452, 279, ODRI_T, 25, 0.05530973451327434, false, 0.32079646017699115, 0.5937381671675898, 0.6792035398230089, 0.6255747962581505, 0.7283942451393428, 15, 0.033185840707964605, 0.7168141592920354, 1.0, 81.40929203539822, 0.29178957718780724, 0.2831858407079646
arrhythmia, 452, 279, ODRI_T, 25, 0.05530973451327434, true, 0.32079646017699115, 0.5937381671675898, 0.6792035398230089, 0.6255747962581505, 0.7283942451393428, 15, 0.033185840707964605, 0.7168141592920354, 1.0, 81.40929203539822, 0.29178957718780724, 0.2831858407079646
arrhythmia, 452, 279, ODRI_T, 26, 0.05752212389380531, false, 0.3053097345132743, 0.6011116981542831, 0.6834862385321101, 0.6347747807334053, 0.7287783501316742, 14, 0.030973451327433628, 0.7256637168141593, 0.9734513274336283, 117.73672566371681, 0.42199543248644017, 0.24778761061946902
arrhythmia, 452, 279, ODRI_T, 26, 0.05752212389380531, true, 0.336283185840708, 0.5863760890717308, 0.6637168141592921, 0.6160715691206086, 0.7232213980396532, 15, 0.033185840707964605, 0.7323008849557522, 1.0, 115.88495575221239, 0.4153582643448473, 0.2676991150442478
arrhythmia, 452, 279, ODRI_T, 27, 0.059734513274336286, false, 0.3252212389380531, 0.595173437393458, 0.6651480637813212, 0.6204831166273125, 0.7165601798934377, 13, 0.028761061946902654, 0.6924778761061947, 0.9491150442477876, 88.11061946902655, 0.3158086719319948, 0.25663716814159293
arrhythmia, 452, 279, ODRI_T, 27, 0.059734513274336286, true, 0.3473451327433628, 0.5863384637213284, 0.6526548672566371, 0.6088752339003183, 0.7157411661013771, 14, 0.030973451327433628, 0.7190265486725663, 1.0, 80.70353982300885, 0.28925999936562313, 0.2809734513274336
arrhythmia, 452, 279, ODRI_T, 28, 0.061946902654867256, false, 0.3030973451327434, 0.6043384580796203, 0.6879271070615034, 0.6368884040348575, 0.7265850030778298, 13, 0.028761061946902654, 0.7168141592920354, 1.0, 81.08407079646018, 0.29062390966473184, 0.2831858407079646
arrhythmia, 452, 279, ODRI_T, 28, 0.061946902654867256, true, 0.3252212389380531, 0.595363746469002, 0.6747787610619469, 0.624975343467598, 0.7251782140862804, 13, 0.028761061946902654, 0.7168141592920354, 1.0, 81.08407079646018, 0.29062390966473184, 0.2831858407079646
arrhythmia, 452, 279, ODRI_T, 29, 0.06415929203539823, false, 0.3053097345132743, 0.6104413675370177, 0.684931506849315, 0.6372364543345249, 0.7283672612829334, 13, 0.028761061946902654, 0.7101769911504425, 0.9977876106194691, 97.69026548672566, 0.3501443207409522, 0.28761061946902655
arrhythmia, 452, 279, ODRI_T, 29, 0.06415929203539823, true, 0.3274336283185841, 0.6028695753318345, 0.672566371681416, 0.6274411159484088, 0.7267686434662507, 14, 0.030973451327433628, 0.7123893805309734, 1.0, 97.07300884955752, 0.3479319313604212, 0.28761061946902655
arrhythmia, 452, 279, ODRI_T, 30, 0.06637168141592921, false, 0.3163716814159292, 0.5897549257128665, 0.6720183486238532, 0.6248827691824149, 0.7185741122044536, 12, 0.02654867256637168, 0.6792035398230089, 0.9601769911504425, 106.64159292035399, 0.382227931614172, 0.2809734513274336
arrhythmia, 452, 279, ODRI_T, 30, 0.06637168141592921, true, 0.334070796460177, 0.5878575539410985, 0.665929203539823, 0.6204773070576637, 0.7187837342599084, 13, 0.028761061946902654, 0.6858407079646017, 1.0, 104.78982300884955, 0.375590763472579, 0.3141592920353982
arrhythmia, 452, 279, ODRI_T, 31, 0.06858407079646017, false, 0.336283185840708, 0.5632521632044813, 0.6561085972850679, 0.598538855817499, 0.6910228101650755, 12, 0.02654867256637168, 0.6814159292035398, 0.9557522123893806, 91.02433628318585, 0.326252101373426, 0.2743362831858407
arrhythmia, 452, 279, ODRI_T, 31, 0.06858407079646017, true, 0.34513274336283184, 0.5778938892414552, 0.6548672566371682, 0.5991017468454666, 0.6941462407042918, 13, 0.028761061946902654, 0.7013274336283186, 1.0, 85.46902654867256, 0.3063405969486472, 0.29867256637168144
arrhythmia, 452, 279, ODRI_T, 32, 0.07079646017699115, false, 0.3473451327433628, 0.55739940119672, 0.6455981941309256, 0.5904175985054256, 0.6886587257892439, 12, 0.02654867256637168, 0.7079646017699115, 0.9867256637168141, 83.90265486725664, 0.3007263615313858, 0.27876106194690264
arrhythmia, 452, 279, ODRI_T, 32, 0.07079646017699115, true, 0.3561946902654867, 0.563983269515656, 0.6438053097345132, 0.5929382014110841, 0.6929013429870587, 13, 0.028761061946902654, 0.7146017699115044, 1.0, 82.05088495575221, 0.2940891933897929, 0.2853982300884956
arrhythmia, 452, 279, ODRI_T, 33, 0.07300884955752213, false, 0.36283185840707965, 0.5491002471274814, 0.6264236902050114, 0.5655434468781763, 0.6697708847430361, 11, 0.024336283185840708, 0.6592920353982301, 0.9977876106194691, 129.99115044247787, 0.4659181019443651, 0.33849557522123896
arrhythmia, 452, 279, ODRI_T, 33, 0.07300884955752213, true, 0.37831858407079644, 0.54299635647676, 0.6216814159292036, 0.568534786733342, 0.6735197986392651, 12, 0.02654867256637168, 0.661504424778761, 1.0, 129.37389380530973, 0.4637057125638342, 0.33849557522123896
arrhythmia, 452, 279, ODRI_T, 34, 0.0752212389380531, false, 0.3606194690265487, 0.5012613484828419, 0.6295454545454545, 0.5532640578208998, 0.6623294181323478, 10, 0.022123893805309734, 0.6548672566371682, 0.9491150442477876, 115.54203539823008, 0.41412915913344117, 0.2942477876106195
arrhythmia, 452, 279, ODRI_T, 34, 0.0752212389380531, true, 0.37389380530973454, 0.5192662390689988, 0.6261061946902655, 0.5569290882556936, 0.6653647235899368, 11, 0.024336283185840708, 0.6747787610619469, 1.0, 109.98672566371681, 0.3942176547086624, 0.3252212389380531
arrhythmia, 452, 279, ODRI_T, 35, 0.07743362831858407, false, 0.3584070796460177, 0.4885445000511212, 0.6326530612244898, 0.549696564236435, 0.6636457573753332, 10, 0.022123893805309734, 0.6570796460176991, 0.9380530973451328, 97.53318584070796, 0.34958131125701775, 0.2809734513274336
arrhythmia, 452, 279, ODRI_T, 35, 0.07743362831858407, true, 0.37389380530973454, 0.5028679966023895, 0.6261061946902655, 0.549341285571067, 0.663838727580667, 11, 0.024336283185840708, 0.6747787610619469, 1.0, 92.59513274336283, 0.33188219621277, 0.3252212389380531
arrhythmia, 452, 279, ODRI_T, 36, 0.07964601769911504, false, 0.35398230088495575, 0.48558087741880135, 0.6330275229357798, 0.54832956793089, 0.661060706570275, 9, 0.01991150442477876, 0.6438053097345132, 0.9446902654867256, 102.02433628318585, 0.365678624670917, 0.3008849557522124
arrhythmia, 452, 279, ODRI_T, 36, 0.07964601769911504, true, 0.3827433628318584, 0.49036078890591345, 0.6172566371681416, 0.5431556037275193, 0.6603355001498366, 10, 0.022123893805309734, 0.6592920353982301, 1.0, 97.70353982300885, 0.3501918990072002, 0.3407079646017699
arrhythmia, 452, 279, ODRI_T, 37, 0.08185840707964602, false, 0.3561946902654867, 0.5265142139651783, 0.631578947368421, 0.5664436908277241, 0.676823242535806, 9, 0.01991150442477876, 0.6438053097345132, 0.9446902654867256, 101.86504424778761, 0.36510768547594125, 0.3008849557522124
arrhythmia, 452, 279, ODRI_T, 37, 0.08185840707964602, true, 0.38716814159292035, 0.5108778193947131, 0.6128318584070797, 0.5513755222805053, 0.6728105080379155, 10, 0.022123893805309734, 0.6592920353982301, 1.0, 97.54424778761062, 0.3496209598122244, 0.3407079646017699
arrhythmia, 452, 279, ODRI_T, 38, 0.084070796460177, false, 0.34292035398230086, 0.5362975368345172, 0.6428571428571429, 0.575443855809074, 0.683911296015493, 9, 0.01991150442477876, 0.6438053097345132, 0.9446902654867256, 101.71460176991151, 0.36456846512513086, 0.3008849557522124
arrhythmia, 452, 279, ODRI_T, 38, 0.084070796460177, true, 0.37389380530973454, 0.5546810065473989, 0.6261061946902655, 0.5650128375260716, 0.6823340279958869, 10, 0.022123893805309734, 0.6592920353982301, 1.0, 97.39380530973452, 0.349081739461414, 0.3407079646017699
arrhythmia, 452, 279, ODRI_T, 39, 0.08628318584070796, false, 0.35398230088495575, 0.5136588753182358, 0.6330275229357798, 0.5640951486011279, 0.6806047777416481, 9, 0.01991150442477876, 0.6327433628318584, 0.9623893805309734, 104.71238938053098, 0.37531322358613256, 0.32964601769911506
arrhythmia, 452, 279, ODRI_T, 39, 0.08628318584070796, true, 0.37831858407079644, 0.5507481850890765, 0.6216814159292036, 0.5636542457309807, 0.6821394766655847, 10, 0.022123893805309734, 0.6460176991150443, 1.0, 101.00884955752213, 0.3620388873029467, 0.35398230088495575
arrhythmia, 452, 279, ODRI_T, 40, 0.08849557522123894, false, 0.36283185840707965, 0.5175025565781869, 0.6281179138321995, 0.5612501859440634, 0.6773017463339815, 9, 0.01991150442477876, 0.6371681415929203, 0.9513274336283186, 123.35398230088495, 0.44212896882037617, 0.3141592920353982
arrhythmia, 452, 279, ODRI_T, 40, 0.08849557522123894, true, 0.37389380530973454, 0.5232481635722136, 0.6261061946902655, 0.5636890263369874, 0.6804852908966287, 10, 0.022123893805309734, 0.6504424778761062, 1.0, 119.65044247787611, 0.42885463253719036, 0.3495575221238938
arrhythmia, 452, 279, ODRI_T, 41, 0.09070796460176991, false, 0.3584070796460177, 0.5249064690712288, 0.6292906178489702, 0.5663950111740067, 0.6791136736704053, 9, 0.01991150442477876, 0.6371681415929203, 0.9513274336283186, 123.78982300884955, 0.4436911218955181, 0.3141592920353982
arrhythmia, 452, 279, ODRI_T, 41, 0.09070796460176991, true, 0.37831858407079644, 0.5540274170934056, 0.6216814159292036, 0.5637584221273767, 0.6809485687709969, 10, 0.022123893805309734, 0.6504424778761062, 1.0, 120.08628318584071, 0.4304167856123323, 0.3495575221238938
arrhythmia, 452, 279, ODRI_T, 42, 0.09292035398230089, false, 0.336283185840708, 0.5438440392544278, 0.6456876456876457, 0.587086639429433, 0.6987657438832242, 8, 0.017699115044247787, 0.6504424778761062, 1.0, 123.26769911504425, 0.44181971008976434, 0.3495575221238938
arrhythmia, 452, 279, ODRI_T, 42, 0.09292035398230089, true, 0.37831858407079644, 0.5593835317072147, 0.6216814159292036, 0.5704199775317382, 0.6963243612923861, 8, 0.017699115044247787, 0.6504424778761062, 1.0, 123.26769911504425, 0.44181971008976434, 0.3495575221238938
arrhythmia, 452, 279, ODRI_T, 43, 0.09513274336283185, false, 0.336283185840708, 0.5625785274691699, 0.6431924882629108, 0.5979214399581002, 0.7119971503076958, 8, 0.017699115044247787, 0.6460176991150443, 0.9977876106194691, 125.070796460177, 0.448282424588448, 0.35176991150442477
arrhythmia, 452, 279, ODRI_T, 43, 0.09513274336283185, true, 0.38495575221238937, 0.5694259069275337, 0.6150442477876106, 0.5731884262227875, 0.70686753973374, 9, 0.01991150442477876, 0.6482300884955752, 1.0, 124.45353982300885, 0.44607003520791705, 0.35176991150442477
arrhythmia, 452, 279, ODRI_T, 44, 0.09734513274336283, false, 0.3185840707964602, 0.568988055628276, 0.6587677725118484, 0.6043572962962986, 0.7115718901856017, 8, 0.017699115044247787, 0.6460176991150443, 0.9977876106194691, 125.4424778761062, 0.44961461604339137, 0.35176991150442477
arrhythmia, 452, 279, ODRI_T, 44, 0.09734513274336283, true, 0.37831858407079644, 0.5547163538578165, 0.6216814159292036, 0.5673146011932505, 0.6941700273681431, 9, 0.01991150442477876, 0.6482300884955752, 1.0, 124.82522123893806, 0.4474022266628604, 0.35176991150442477
arrhythmia, 452, 279, ODRI_T, 45, 0.09955752212389381, false, 0.36283185840707965, 0.5043686808221399, 0.6212471131639723, 0.5533980114811822, 0.6722868738955781, 8, 0.017699115044247787, 0.6460176991150443, 0.9977876106194691, 125.90265486725664, 0.45126399593998795, 0.35176991150442477
arrhythmia, 452, 279, ODRI_T, 45, 0.09955752212389381, true, 0.4004424778761062, 0.5009154946630899, 0.5995575221238938, 0.5423693277963257, 0.6713508043132196, 9, 0.01991150442477876, 0.6482300884955752, 1.0, 125.28539823008849, 0.449051606559457, 0.35176991150442477
arrhythmia, 452, 279, ODRI_T, 46, 0.10176991150442478, false, 0.3606194690265487, 0.47657779776034653, 0.62004662004662, 0.5376170368392302, 0.6605639086928334, 8, 0.017699115044247787, 0.6460176991150443, 1.0, 126.81194690265487, 0.45452310717797445, 0.35398230088495575
arrhythmia, 452, 279, ODRI_T, 46, 0.10176991150442478, true, 0.40486725663716816, 0.4726545385886952, 0.5951327433628318, 0.5255134183654545, 0.6604425596354385, 8, 0.017699115044247787, 0.6460176991150443, 1.0, 126.81194690265487, 0.45452310717797445, 0.35398230088495575
arrhythmia, 452, 279, ODRI_T, 47, 0.10398230088495575, false, 0.3827433628318584, 0.4614343133575952, 0.5957943925233645, 0.5189189998906009, 0.6470016218892343, 7, 0.015486725663716814, 0.6128318584070797, 0.915929203539823, 136.43362831858408, 0.48900942049671714, 0.3030973451327434
arrhythmia, 452, 279, ODRI_T, 47, 0.10398230088495575, true, 0.4314159292035398, 0.45372429516867163, 0.5685840707964602, 0.5037743444696843, 0.6457065112031083, 8, 0.017699115044247787, 0.6261061946902655, 1.0, 132.73008849557522, 0.4757350842135312, 0.37389380530973454
arrhythmia, 452, 279, ODRI_T, 48, 0.10619469026548672, false, 0.34292035398230086, 0.5106164852894456, 0.6200980392156863, 0.5441105659594069, 0.653164856631608, 7, 0.015486725663716814, 0.6128318584070797, 0.915929203539823, 136.6703539823009, 0.4898578995781394, 0.3030973451327434
